timestamp,price,date,day
1744675200000,1621.543195596693,2025-04-15 00:00:00,355
1744761600000,1587.8222244021401,2025-04-16 00:00:00,356
1744848000000,1577.7073516760117,2025-04-17 00:00:00,357
1744934400000,1583.4764497002345,2025-04-18 00:00:00,358
1745020800000,1589.1516208270755,2025-04-19 00:00:00,359
1745107200000,1615.0502549158562,2025-04-20 00:00:00,360
1745193600000,1585.4600253443446,2025-04-21 00:00:00,361
1745280000000,1577.4465595922347,2025-04-22 00:00:00,362
1745366400000,1759.7064599311093,2025-04-23 00:00:00,363
1745452800000,1793.969849485534,2025-04-24 00:00:00,364
1745481966000,1758.1234295233937,2025-04-24 08:06:06,365
